frame,time_s,x,y,w,h,cx,cy
616,20.8998,264.9,134.3,110.0,21.0,319.9,144.8
617,20.9337,265.1,134.6,110.0,21.0,320.1,145.1
618,20.9676,265.3,134.8,110.0,21.0,320.3,145.3
619,21.0016,265.6,135.0,110.0,21.0,320.6,145.5
620,21.0355,265.7,135.2,110.0,21.0,320.7,145.7
621,21.0694,265.8,135.4,110.0,21.0,320.8,145.9
622,21.1033,265.9,135.7,110.0,21.0,320.9,146.2
623,21.1373,266.0,135.9,110.0,21.0,321.0,146.4
624,21.1712,266.1,136.1,110.0,21.0,321.1,146.6
625,21.2051,266.2,136.3,110.0,21.0,321.2,146.8
626,21.2391,266.4,136.5,110.0,21.0,321.4,147.0
627,21.2730,266.5,136.7,110.0,21.0,321.5,147.2
628,21.3069,266.6,136.9,110.0,21.0,321.6,147.4
629,21.3408,266.7,137.1,110.0,21.0,321.7,147.6
630,21.3748,266.8,137.3,110.0,21.0,321.8,147.8
631,21.4087,266.9,137.4,110.0,21.0,321.9,147.9
632,21.4426,267.0,137.6,110.0,21.0,322.0,148.1
633,21.4766,267.1,137.8,110.0,21.0,322.1,148.3
634,21.5105,267.2,138.0,110.0,21.0,322.2,148.5
635,21.5444,267.3,138.1,110.0,21.0,322.3,148.6
636,21.5783,267.4,138.3,110.0,21.0,322.4,148.8
637,21.6123,267.5,138.5,110.0,21.0,322.5,149.0
638,21.6462,267.6,138.6,110.0,21.0,322.6,149.1
639,21.6801,267.7,138.8,110.0,21.0,322.7,149.3
640,21.7141,266.8,138.4,112.0,22.0,322.8,149.4
641,21.7480,267.9,139.1,110.0,21.0,322.9,149.6
642,21.7819,267.0,138.7,112.0,22.0,323.0,149.7
643,21.8158,265.6,138.9,115.0,22.0,323.1,149.9
644,21.8498,265.7,139.0,115.0,22.0,323.2,150.0
645,21.8837,264.8,139.2,117.0,22.0,323.3,150.2
646,21.9176,264.9,139.3,117.0,22.0,323.4,150.3
647,21.9516,265.0,139.5,117.0,22.0,323.5,150.5
648,21.9855,265.1,139.6,117.0,22.0,323.6,150.6
649,22.0194,265.2,139.7,117.0,22.0,323.7,150.7
650,22.0533,264.3,139.4,119.0,23.0,323.8,150.9
651,22.0873,264.4,139.5,119.0,23.0,323.9,151.0
652,22.1212,264.5,139.6,119.0,23.0,324.0,151.1
653,22.1551,264.6,139.8,119.0,23.0,324.1,151.3
654,22.1890,264.7,139.9,119.0,23.0,324.2,151.4
655,22.2230,264.8,140.1,119.0,23.0,324.3,151.6
656,22.2569,265.0,140.3,119.0,23.0,324.5,151.8
657,22.2908,265.1,140.4,119.0,23.0,324.6,151.9
658,22.3248,265.3,140.6,119.0,23.0,324.8,152.1
659,22.3587,265.4,140.8,119.0,23.0,324.9,152.3
660,22.3926,265.6,140.9,119.0,23.0,325.1,152.4
661,22.4265,265.7,141.1,119.0,23.0,325.2,152.6
662,22.4605,265.9,141.2,119.0,23.0,325.4,152.7
663,22.4944,266.0,141.4,119.0,23.0,325.5,152.9
664,22.5283,266.2,141.5,119.0,23.0,325.7,153.0
665,22.5623,266.4,141.7,119.0,23.0,325.9,153.2
666,22.5962,265.0,141.8,122.0,23.0,326.0,153.3
667,22.6301,265.2,141.9,122.0,23.0,326.2,153.4
668,22.6640,265.4,142.1,122.0,23.0,326.4,153.6
669,22.6980,264.6,141.7,124.0,24.0,326.6,153.7
