frame,time_s,x,y,w,h,cx,cy
450,15.2677,360.5,169.5,59.0,43.0,390.0,191.0
451,15.3016,360.9,169.6,59.0,43.0,390.4,191.1
452,15.3355,361.2,169.7,59.0,43.0,390.7,191.2
453,15.3695,361.6,169.8,59.0,43.0,391.1,191.3
454,15.4034,361.9,170.0,59.0,43.0,391.4,191.5
455,15.4373,363.2,170.6,57.0,42.0,391.7,191.6
456,15.4713,363.5,170.7,57.0,42.0,392.0,191.7
457,15.5052,364.2,171.3,56.0,41.0,392.2,191.8
458,15.5391,364.9,171.4,55.0,41.0,392.4,191.9
459,15.5730,365.1,171.5,55.0,41.0,392.6,192.0
460,15.6070,365.3,171.7,55.0,41.0,392.8,192.2
461,15.6409,365.4,171.8,55.0,41.0,392.9,192.3
462,15.6748,365.5,171.9,55.0,41.0,393.0,192.4
463,15.7088,365.6,172.0,55.0,41.0,393.1,192.5
464,15.7427,365.7,172.1,55.0,41.0,393.2,192.6
465,15.7766,365.7,172.2,55.0,41.0,393.2,192.7
466,15.8105,365.7,172.3,55.0,41.0,393.2,192.8
467,15.8445,365.7,172.4,55.0,41.0,393.2,192.9
468,15.8784,365.7,172.5,55.0,41.0,393.2,193.0
469,15.9123,365.7,172.6,55.0,41.0,393.2,193.1
470,15.9463,365.7,172.7,55.0,41.0,393.2,193.2
471,15.9802,365.6,172.7,55.0,41.0,393.1,193.2
472,16.0141,365.6,172.8,55.0,41.0,393.1,193.3
473,16.0480,365.5,172.9,55.0,41.0,393.0,193.4
474,16.0820,365.4,173.0,55.0,41.0,392.9,193.5
475,16.1159,365.3,173.0,55.0,41.0,392.8,193.5
476,16.1498,365.2,173.1,55.0,41.0,392.7,193.6
477,16.1838,365.1,173.1,55.0,41.0,392.6,193.6
478,16.2177,365.0,173.1,55.0,41.0,392.5,193.6
479,16.2516,364.9,173.2,55.0,41.0,392.4,193.7
480,16.2855,364.7,173.2,55.0,41.0,392.2,193.7
481,16.3195,364.6,173.3,55.0,41.0,392.1,193.8
482,16.3534,365.0,173.8,54.0,40.0,392.0,193.8
483,16.3873,365.3,174.3,53.0,39.0,391.8,193.8
484,16.4213,365.1,174.4,53.0,39.0,391.6,193.9
485,16.4552,364.9,174.4,53.0,39.0,391.4,193.9
486,16.4891,364.7,174.4,53.0,39.0,391.2,193.9
487,16.5230,364.6,174.4,53.0,39.0,391.1,193.9
488,16.5570,364.4,174.3,53.0,39.0,390.9,193.8
489,16.5909,364.2,174.3,53.0,39.0,390.7,193.8
490,16.6248,364.1,174.3,53.0,39.0,390.6,193.8
491,16.6588,363.9,174.2,53.0,39.0,390.4,193.7
492,16.6927,363.7,174.2,53.0,39.0,390.2,193.7
493,16.7266,363.5,174.1,53.0,39.0,390.0,193.6
494,16.7605,363.3,174.1,53.0,39.0,389.8,193.6
495,16.7945,363.1,174.0,53.0,39.0,389.6,193.5
496,16.8284,362.9,174.0,53.0,39.0,389.4,193.5
497,16.8623,362.7,173.9,53.0,39.0,389.2,193.4
498,16.8962,362.0,173.4,54.0,40.0,389.0,193.4
499,16.9302,361.8,173.3,54.0,40.0,388.8,193.3
500,16.9641,361.6,173.3,54.0,40.0,388.6,193.3
501,16.9980,361.4,173.2,54.0,40.0,388.4,193.2
502,17.0320,361.2,173.2,54.0,40.0,388.2,193.2
503,17.0659,361.0,173.1,54.0,40.0,388.0,193.1
504,17.0998,360.8,173.1,54.0,40.0,387.8,193.1
505,17.1337,361.1,173.5,53.0,39.0,387.6,193.0
506,17.1677,360.9,173.5,53.0,39.0,387.4,193.0
507,17.2016,360.6,173.4,53.0,39.0,387.1,192.9
508,17.2355,360.4,173.3,53.0,39.0,386.9,192.8
509,17.2695,360.7,173.8,52.0,38.0,386.7,192.8
510,17.3034,359.9,173.2,53.0,39.0,386.4,192.7
511,17.3373,359.7,173.1,53.0,39.0,386.2,192.6
512,17.3712,359.4,173.0,53.0,39.0,385.9,192.5
513,17.4052,359.2,173.0,53.0,39.0,385.7,192.5
514,17.4391,358.9,172.9,53.0,39.0,385.4,192.4
515,17.4730,358.6,172.8,53.0,39.0,385.1,192.3
516,17.5070,358.3,172.7,53.0,39.0,384.8,192.2
517,17.5409,358.0,172.6,53.0,39.0,384.5,192.1
518,17.5748,357.7,172.5,53.0,39.0,384.2,192.0
519,17.6087,357.4,172.5,53.0,39.0,383.9,192.0
520,17.6427,357.1,172.4,53.0,39.0,383.6,191.9
521,17.6766,356.8,172.3,53.0,39.0,383.3,191.8
522,17.7105,356.5,172.2,53.0,39.0,383.0,191.7
523,17.7445,356.2,172.2,53.0,39.0,382.7,191.7
524,17.7784,356.0,172.1,53.0,39.0,382.5,191.6
525,17.8123,355.2,171.6,54.0,40.0,382.2,191.6
526,17.8462,355.0,171.6,54.0,40.0,382.0,191.6
527,17.8802,354.7,171.5,54.0,40.0,381.7,191.5
528,17.9141,354.5,171.5,54.0,40.0,381.5,191.5
529,17.9480,354.3,171.4,54.0,40.0,381.3,191.4
530,17.9820,354.1,171.4,54.0,40.0,381.1,191.4
531,18.0159,353.8,171.4,54.0,40.0,380.8,191.4
532,18.0498,353.6,171.3,54.0,40.0,380.6,191.3
533,18.0837,353.5,171.3,54.0,40.0,380.5,191.3
534,18.1177,353.3,171.2,54.0,40.0,380.3,191.2
535,18.1516,353.0,171.2,54.0,40.0,380.0,191.2
536,18.1855,352.8,171.1,54.0,40.0,379.8,191.1
537,18.2194,353.1,171.6,53.0,39.0,379.6,191.1
538,18.2534,352.9,171.6,53.0,39.0,379.4,191.1
539,18.2873,352.7,171.5,53.0,39.0,379.2,191.0
540,18.3212,352.4,171.5,53.0,39.0,378.9,191.0
541,18.3552,352.2,171.4,53.0,39.0,378.7,190.9
542,18.3891,351.9,171.4,53.0,39.0,378.4,190.9
543,18.4230,351.7,171.3,53.0,39.0,378.2,190.8
544,18.4569,351.4,171.3,53.0,39.0,377.9,190.8
545,18.4909,351.2,171.3,53.0,39.0,377.7,190.8
546,18.5248,350.9,171.2,53.0,39.0,377.4,190.7
547,18.5587,350.6,171.2,53.0,39.0,377.1,190.7
548,18.5927,350.3,171.1,53.0,39.0,376.8,190.6
549,18.6266,350.0,171.1,53.0,39.0,376.5,190.6
550,18.6605,349.7,171.0,53.0,39.0,376.2,190.5
551,18.6944,349.5,170.9,53.0,39.0,376.0,190.4
552,18.7284,349.2,170.9,53.0,39.0,375.7,190.4
553,18.7623,348.9,170.8,53.0,39.0,375.4,190.3
554,18.7962,348.6,170.7,53.0,39.0,375.1,190.2
555,18.8302,348.4,170.6,53.0,39.0,374.9,190.1
556,18.8641,348.1,170.6,53.0,39.0,374.6,190.1
557,18.8980,347.8,170.5,53.0,39.0,374.3,190.0
558,18.9319,347.5,170.4,53.0,39.0,374.0,189.9
559,18.9659,347.2,170.4,53.0,39.0,373.7,189.9
560,18.9998,347.0,170.3,53.0,39.0,373.5,189.8
561,19.0337,346.7,170.2,53.0,39.0,373.2,189.7
562,19.0677,346.4,170.1,53.0,39.0,372.9,189.6
563,19.1016,346.1,170.1,53.0,39.0,372.6,189.6
564,19.1355,345.8,170.0,53.0,39.0,372.3,189.5
565,19.1694,345.5,169.9,53.0,39.0,372.0,189.4
566,19.2034,345.2,169.9,53.0,39.0,371.7,189.4
567,19.2373,344.9,169.8,53.0,39.0,371.4,189.3
568,19.2712,344.6,169.7,53.0,39.0,371.1,189.2
569,19.3052,344.2,169.7,53.0,39.0,370.7,189.2
570,19.3391,343.9,169.6,53.0,39.0,370.4,189.1
571,19.3730,343.6,169.6,53.0,39.0,370.1,189.1
572,19.4069,343.2,169.5,53.0,39.0,369.7,189.0
573,19.4409,342.9,169.5,53.0,39.0,369.4,189.0
574,19.4748,342.1,168.9,54.0,40.0,369.1,188.9
575,19.5087,341.7,168.9,54.0,40.0,368.7,188.9
576,19.5426,341.4,168.9,54.0,40.0,368.4,188.9
577,19.5766,341.0,168.8,54.0,40.0,368.0,188.8
578,19.6105,341.2,169.3,53.0,39.0,367.7,188.8
579,19.6444,340.9,169.2,53.0,39.0,367.4,188.7
580,19.6784,340.5,169.1,53.0,39.0,367.0,188.6
581,19.7123,340.2,169.1,53.0,39.0,366.7,188.6
582,19.7462,339.8,169.0,53.0,39.0,366.3,188.5
583,19.7801,339.5,169.0,53.0,39.0,366.0,188.5
584,19.8141,339.2,168.9,53.0,39.0,365.7,188.4
585,19.8480,338.9,168.8,53.0,39.0,365.4,188.3
586,19.8819,338.6,168.7,53.0,39.0,365.1,188.2
587,19.9159,338.2,168.7,53.0,39.0,364.7,188.2
588,19.9498,337.9,168.6,53.0,39.0,364.4,188.1
589,19.9837,337.7,168.5,53.0,39.0,364.2,188.0
590,20.0176,337.4,168.4,53.0,39.0,363.9,187.9
591,20.0516,337.1,168.3,53.0,39.0,363.6,187.8
592,20.0855,336.8,168.3,53.0,39.0,363.3,187.8
593,20.1194,336.5,168.2,53.0,39.0,363.0,187.7
594,20.1534,336.3,168.1,53.0,39.0,362.8,187.6
595,20.1873,336.1,168.1,53.0,39.0,362.6,187.6
596,20.2212,335.8,168.0,53.0,39.0,362.3,187.5
597,20.2551,335.6,168.0,53.0,39.0,362.1,187.5
598,20.2891,335.4,167.9,53.0,39.0,361.9,187.4
599,20.3230,335.2,167.9,53.0,39.0,361.7,187.4
600,20.3569,335.0,167.8,53.0,39.0,361.5,187.3
601,20.3909,334.8,167.7,53.0,39.0,361.3,187.2
602,20.4248,334.6,167.7,53.0,39.0,361.1,187.2
603,20.4587,334.4,167.7,53.0,39.0,360.9,187.2
604,20.4926,333.7,167.2,54.0,40.0,360.7,187.2
605,20.5266,333.6,167.1,54.0,40.0,360.6,187.1
606,20.5605,333.5,167.1,54.0,40.0,360.5,187.1
607,20.5944,333.3,167.1,54.0,40.0,360.3,187.1
608,20.6284,333.2,167.0,54.0,40.0,360.2,187.0
609,20.6623,333.1,167.0,54.0,40.0,360.1,187.0
610,20.6962,333.0,167.0,54.0,40.0,360.0,187.0
611,20.7301,332.9,167.0,54.0,40.0,359.9,187.0
612,20.7641,332.7,167.0,54.0,40.0,359.7,187.0
613,20.7980,332.6,167.0,54.0,40.0,359.6,187.0
614,20.8319,332.5,167.0,54.0,40.0,359.5,187.0
615,20.8658,332.4,167.1,54.0,40.0,359.4,187.1
616,20.8998,332.3,167.1,54.0,40.0,359.3,187.1
617,20.9337,332.2,167.1,54.0,40.0,359.2,187.1
618,20.9676,332.2,167.1,54.0,40.0,359.2,187.1
619,21.0016,332.1,167.1,54.0,40.0,359.1,187.1
620,21.0355,332.0,167.1,54.0,40.0,359.0,187.1
621,21.0694,331.8,167.2,54.0,40.0,358.8,187.2
622,21.1033,331.6,167.2,54.0,40.0,358.6,187.2
623,21.1373,331.5,167.2,54.0,40.0,358.5,187.2
624,21.1712,331.3,167.2,54.0,40.0,358.3,187.2
625,21.2051,331.2,167.2,54.0,40.0,358.2,187.2
626,21.2391,331.1,167.2,54.0,40.0,358.1,187.2
627,21.2730,330.9,167.2,54.0,40.0,357.9,187.2
628,21.3069,330.8,167.2,54.0,40.0,357.8,187.2
629,21.3408,330.7,167.2,54.0,40.0,357.7,187.2
630,21.3748,330.5,167.2,54.0,40.0,357.5,187.2
631,21.4087,330.4,167.2,54.0,40.0,357.4,187.2
632,21.4426,330.2,167.2,54.0,40.0,357.2,187.2
633,21.4766,330.1,167.2,54.0,40.0,357.1,187.2
634,21.5105,329.9,167.2,54.0,40.0,356.9,187.2
635,21.5444,329.8,167.2,54.0,40.0,356.8,187.2
636,21.5783,329.6,167.2,54.0,40.0,356.6,187.2
637,21.6123,329.5,167.1,54.0,40.0,356.5,187.1
638,21.6462,329.4,167.1,54.0,40.0,356.4,187.1
639,21.6801,329.2,167.1,54.0,40.0,356.2,187.1
640,21.7141,329.1,167.1,54.0,40.0,356.1,187.1
641,21.7480,328.9,167.1,54.0,40.0,355.9,187.1
642,21.7819,328.8,167.0,54.0,40.0,355.8,187.0
643,21.8158,328.7,167.0,54.0,40.0,355.7,187.0
644,21.8498,328.6,167.0,54.0,40.0,355.6,187.0
645,21.8837,328.4,167.0,54.0,40.0,355.4,187.0
646,21.9176,328.3,166.9,54.0,40.0,355.3,186.9
647,21.9516,328.2,166.9,54.0,40.0,355.2,186.9
648,21.9855,328.1,166.9,54.0,40.0,355.1,186.9
649,22.0194,328.0,166.9,54.0,40.0,355.0,186.9
650,22.0533,327.9,166.9,54.0,40.0,354.9,186.9
651,22.0873,327.8,166.9,54.0,40.0,354.8,186.9
652,22.1212,328.3,167.3,53.0,39.0,354.8,186.8
653,22.1551,328.2,167.3,53.0,39.0,354.7,186.8
654,22.1890,328.1,167.3,53.0,39.0,354.6,186.8
655,22.2230,328.0,167.3,53.0,39.0,354.5,186.8
656,22.2569,328.0,167.3,53.0,39.0,354.5,186.8
657,22.2908,327.9,167.3,53.0,39.0,354.4,186.8
658,22.3248,327.9,167.4,53.0,39.0,354.4,186.9
659,22.3587,327.9,167.4,53.0,39.0,354.4,186.9
660,22.3926,327.8,167.4,53.0,39.0,354.3,186.9
661,22.4265,327.8,167.4,53.0,39.0,354.3,186.9
662,22.4605,327.8,167.4,53.0,39.0,354.3,186.9
663,22.4944,327.8,167.4,53.0,39.0,354.3,186.9
664,22.5283,327.8,167.4,53.0,39.0,354.3,186.9
665,22.5623,327.8,167.4,53.0,39.0,354.3,186.9
666,22.5962,327.8,167.4,53.0,39.0,354.3,186.9
667,22.6301,327.9,167.4,53.0,39.0,354.4,186.9
668,22.6640,327.9,167.4,53.0,39.0,354.4,186.9
669,22.6980,327.9,167.4,53.0,39.0,354.4,186.9
