frame,time_s,x,y,w,h,cx,cy
450,15.2677,308.5,141.0,68.0,32.0,342.5,157.0
451,15.3016,309.7,141.3,67.0,32.0,343.2,157.3
452,15.3355,310.5,141.7,67.0,32.0,344.0,157.7
453,15.3695,312.2,142.5,65.0,31.0,344.7,158.0
454,15.4034,313.4,143.4,64.0,30.0,345.4,158.4
455,15.4373,314.0,143.7,64.0,30.0,346.0,158.7
456,15.4713,314.7,144.0,64.0,30.0,346.7,159.0
457,15.5052,314.8,143.9,65.0,31.0,347.3,159.4
458,15.5391,315.4,144.3,65.0,31.0,347.9,159.8
459,15.5730,316.0,144.6,65.0,31.0,348.5,160.1
460,15.6070,316.5,145.0,65.0,31.0,349.0,160.5
461,15.6409,317.0,145.3,65.0,31.0,349.5,160.8
462,15.6748,317.9,146.2,64.0,30.0,349.9,161.2
463,15.7088,318.9,146.5,63.0,30.0,350.4,161.5
464,15.7427,320.3,147.3,61.0,29.0,350.8,161.8
465,15.7766,320.7,147.6,61.0,29.0,351.2,162.1
466,15.8105,321.1,147.9,61.0,29.0,351.6,162.4
467,15.8445,321.4,148.3,61.0,29.0,351.9,162.8
468,15.8784,322.2,148.6,60.0,29.0,352.2,163.1
469,15.9123,322.6,148.9,60.0,29.0,352.6,163.4
470,15.9463,322.9,149.2,60.0,29.0,352.9,163.7
471,15.9802,323.7,150.0,59.0,28.0,353.2,164.0
472,16.0141,324.5,150.7,58.0,27.0,353.5,164.2
473,16.0480,325.2,151.0,57.0,27.0,353.7,164.5
474,16.0820,325.5,151.3,57.0,27.0,354.0,164.8
475,16.1159,325.7,151.5,57.0,27.0,354.2,165.0
476,16.1498,326.0,151.8,57.0,27.0,354.5,165.3
477,16.1838,326.2,152.0,57.0,27.0,354.7,165.5
478,16.2177,326.5,152.3,57.0,27.0,355.0,165.8
479,16.2516,326.7,152.5,57.0,27.0,355.2,166.0
480,16.2855,326.9,152.7,57.0,27.0,355.4,166.2
481,16.3195,327.1,153.0,57.0,27.0,355.6,166.5
482,16.3534,327.3,153.2,57.0,27.0,355.8,166.7
483,16.3873,327.5,153.4,57.0,27.0,356.0,166.9
484,16.4213,327.6,153.6,57.0,27.0,356.1,167.1
485,16.4552,328.2,154.4,56.0,26.0,356.2,167.4
486,16.4891,328.4,154.5,56.0,26.0,356.4,167.5
487,16.5230,328.5,154.7,56.0,26.0,356.5,167.7
488,16.5570,328.7,154.8,56.0,26.0,356.7,167.8
489,16.5909,328.8,155.0,56.0,26.0,356.8,168.0
490,16.6248,328.9,155.1,56.0,26.0,356.9,168.1
491,16.6588,329.0,155.3,56.0,26.0,357.0,168.3
492,16.6927,329.2,155.4,56.0,26.0,357.2,168.4
493,16.7266,329.3,155.6,56.0,26.0,357.3,168.6
494,16.7605,329.9,155.7,55.0,26.0,357.4,168.7
495,16.7945,330.0,155.9,55.0,26.0,357.5,168.9
496,16.8284,330.1,156.0,55.0,26.0,357.6,169.0
497,16.8623,330.2,156.1,55.0,26.0,357.7,169.1
498,16.8962,330.3,156.3,55.0,26.0,357.8,169.3
499,16.9302,330.4,156.4,55.0,26.0,357.9,169.4
500,16.9641,330.5,156.6,55.0,26.0,358.0,169.6
501,16.9980,330.6,156.7,55.0,26.0,358.1,169.7
502,17.0320,330.7,156.8,55.0,26.0,358.2,169.8
503,17.0659,330.8,156.9,55.0,26.0,358.3,169.9
504,17.0998,330.9,157.0,55.0,26.0,358.4,170.0
505,17.1337,331.0,157.2,55.0,26.0,358.5,170.2
506,17.1677,331.1,157.3,55.0,26.0,358.6,170.3
507,17.2016,331.1,157.4,55.0,26.0,358.6,170.4
508,17.2355,331.2,157.5,55.0,26.0,358.7,170.5
509,17.2695,331.2,157.6,55.0,26.0,358.7,170.6
510,17.3034,332.3,158.2,53.0,25.0,358.8,170.7
511,17.3373,332.3,158.3,53.0,25.0,358.8,170.8
512,17.3712,332.3,158.4,53.0,25.0,358.8,170.9
513,17.4052,332.3,158.5,53.0,25.0,358.8,171.0
514,17.4391,332.3,158.5,53.0,25.0,358.8,171.0
515,17.4730,332.3,158.6,53.0,25.0,358.8,171.1
516,17.5070,332.2,158.7,53.0,25.0,358.7,171.2
517,17.5409,331.2,158.2,55.0,26.0,358.7,171.2
518,17.5748,332.1,158.8,53.0,25.0,358.6,171.3
519,17.6087,332.1,158.9,53.0,25.0,358.6,171.4
520,17.6427,332.1,159.0,53.0,25.0,358.6,171.5
521,17.6766,332.0,159.1,53.0,25.0,358.5,171.6
522,17.7105,331.0,158.7,55.0,26.0,358.5,171.7
523,17.7445,331.0,158.8,55.0,26.0,358.5,171.8
524,17.7784,330.5,158.9,56.0,26.0,358.5,171.9
525,17.8123,331.0,159.0,55.0,26.0,358.5,172.0
526,17.8462,331.0,159.1,55.0,26.0,358.5,172.1
527,17.8802,331.0,159.2,55.0,26.0,358.5,172.2
528,17.9141,331.0,159.4,55.0,26.0,358.5,172.4
529,17.9480,331.1,159.5,55.0,26.0,358.6,172.5
530,17.9820,331.1,159.6,55.0,26.0,358.6,172.6
531,18.0159,331.2,159.7,55.0,26.0,358.7,172.7
532,18.0498,331.2,159.8,55.0,26.0,358.7,172.8
533,18.0837,331.3,159.9,55.0,26.0,358.8,172.9
534,18.1177,331.3,160.0,55.0,26.0,358.8,173.0
535,18.1516,331.4,160.1,55.0,26.0,358.9,173.1
536,18.1855,331.4,160.2,55.0,26.0,358.9,173.2
537,18.2194,331.4,160.3,55.0,26.0,358.9,173.3
538,18.2534,331.4,160.4,55.0,26.0,358.9,173.4
539,18.2873,331.4,160.5,55.0,26.0,358.9,173.5
540,18.3212,331.4,160.6,55.0,26.0,358.9,173.6
541,18.3552,331.4,160.7,55.0,26.0,358.9,173.7
542,18.3891,331.4,160.8,55.0,26.0,358.9,173.8
543,18.4230,331.4,160.9,55.0,26.0,358.9,173.9
544,18.4569,331.3,160.9,55.0,26.0,358.8,173.9
545,18.4909,331.3,161.0,55.0,26.0,358.8,174.0
546,18.5248,331.2,161.1,55.0,26.0,358.7,174.1
547,18.5587,331.2,161.2,55.0,26.0,358.7,174.2
548,18.5927,331.1,161.3,55.0,26.0,358.6,174.3
549,18.6266,331.0,161.4,55.0,26.0,358.5,174.4
550,18.6605,331.0,161.4,55.0,26.0,358.5,174.4
551,18.6944,330.9,161.5,55.0,26.0,358.4,174.5
552,18.7284,330.9,161.6,55.0,26.0,358.4,174.6
553,18.7623,330.8,161.6,55.0,26.0,358.3,174.6
554,18.7962,330.7,161.7,55.0,26.0,358.2,174.7
555,18.8302,330.7,161.7,55.0,26.0,358.2,174.7
556,18.8641,330.6,161.8,55.0,26.0,358.1,174.8
557,18.8980,330.6,161.9,55.0,26.0,358.1,174.9
558,18.9319,330.5,161.9,55.0,26.0,358.0,174.9
559,18.9659,331.4,162.5,53.0,25.0,357.9,175.0
560,18.9998,330.4,162.0,55.0,26.0,357.9,175.0
561,19.0337,330.3,162.1,55.0,26.0,357.8,175.1
562,19.0677,330.2,162.1,55.0,26.0,357.7,175.1
563,19.1016,330.1,162.2,55.0,26.0,357.6,175.2
564,19.1355,330.0,162.2,55.0,26.0,357.5,175.2
565,19.1694,329.9,162.3,55.0,26.0,357.4,175.3
566,19.2034,330.8,162.8,53.0,25.0,357.3,175.3
567,19.2373,330.7,162.9,53.0,25.0,357.2,175.4
568,19.2712,331.0,163.0,52.0,25.0,357.0,175.5
569,19.3052,330.4,163.0,53.0,25.0,356.9,175.5
570,19.3391,330.3,163.1,53.0,25.0,356.8,175.6
571,19.3730,330.1,163.1,53.0,25.0,356.6,175.6
572,19.4069,330.0,163.2,53.0,25.0,356.5,175.7
573,19.4409,329.8,163.3,53.0,25.0,356.3,175.8
574,19.4748,329.6,163.3,53.0,25.0,356.1,175.8
575,19.5087,328.5,162.9,55.0,26.0,356.0,175.9
576,19.5426,328.3,162.9,55.0,26.0,355.8,175.9
577,19.5766,328.2,163.0,55.0,26.0,355.7,176.0
578,19.6105,328.0,163.1,55.0,26.0,355.5,176.1
579,19.6444,327.9,163.1,55.0,26.0,355.4,176.1
580,19.6784,327.7,163.2,55.0,26.0,355.2,176.2
581,19.7123,327.5,163.2,55.0,26.0,355.0,176.2
582,19.7462,327.4,163.3,55.0,26.0,354.9,176.3
583,19.7801,327.2,163.3,55.0,26.0,354.7,176.3
584,19.8141,327.1,163.3,55.0,26.0,354.6,176.3
585,19.8480,326.9,163.4,55.0,26.0,354.4,176.4
586,19.8819,326.8,163.4,55.0,26.0,354.3,176.4
587,19.9159,326.6,163.4,55.0,26.0,354.1,176.4
588,19.9498,326.5,163.4,55.0,26.0,354.0,176.4
589,19.9837,326.4,163.4,55.0,26.0,353.9,176.4
590,20.0176,326.3,163.5,55.0,26.0,353.8,176.5
591,20.0516,326.2,163.5,55.0,26.0,353.7,176.5
592,20.0855,326.1,163.5,55.0,26.0,353.6,176.5
593,20.1194,326.0,163.5,55.0,26.0,353.5,176.5
594,20.1534,325.9,163.6,55.0,26.0,353.4,176.6
595,20.1873,325.8,163.6,55.0,26.0,353.3,176.6
596,20.2212,325.7,163.7,55.0,26.0,353.2,176.7
597,20.2551,325.7,163.7,55.0,26.0,353.2,176.7
598,20.2891,325.6,163.7,55.0,26.0,353.1,176.7
599,20.3230,325.6,163.8,55.0,26.0,353.1,176.8
600,20.3569,325.5,163.8,55.0,26.0,353.0,176.8
601,20.3909,325.5,163.8,55.0,26.0,353.0,176.8
602,20.4248,325.4,163.9,55.0,26.0,352.9,176.9
603,20.4587,325.4,164.0,55.0,26.0,352.9,177.0
604,20.4926,325.4,164.0,55.0,26.0,352.9,177.0
605,20.5266,325.4,164.1,55.0,26.0,352.9,177.1
606,20.5605,325.4,164.1,55.0,26.0,352.9,177.1
607,20.5944,325.4,164.2,55.0,26.0,352.9,177.2
608,20.6284,325.4,164.2,55.0,26.0,352.9,177.2
609,20.6623,326.5,164.8,53.0,25.0,353.0,177.3
610,20.6962,325.5,164.4,55.0,26.0,353.0,177.4
611,20.7301,325.5,164.4,55.0,26.0,353.0,177.4
612,20.7641,325.5,164.5,55.0,26.0,353.0,177.5
613,20.7980,325.5,164.6,55.0,26.0,353.0,177.6
614,20.8319,325.6,164.7,55.0,26.0,353.1,177.7
615,20.8658,325.6,164.8,55.0,26.0,353.1,177.8
616,20.8998,326.6,165.4,53.0,25.0,353.1,177.9
617,20.9337,326.6,165.4,53.0,25.0,353.1,177.9
618,20.9676,325.7,165.0,55.0,26.0,353.2,178.0
619,21.0016,325.8,165.1,55.0,26.0,353.3,178.1
620,21.0355,325.8,165.2,55.0,26.0,353.3,178.2
621,21.0694,325.7,165.3,55.0,26.0,353.2,178.3
622,21.1033,325.7,165.4,55.0,26.0,353.2,178.4
623,21.1373,325.7,165.5,55.0,26.0,353.2,178.5
624,21.1712,325.7,165.6,55.0,26.0,353.2,178.6
625,21.2051,325.6,165.7,55.0,26.0,353.1,178.7
626,21.2391,325.6,165.7,55.0,26.0,353.1,178.7
627,21.2730,325.6,165.8,55.0,26.0,353.1,178.8
628,21.3069,325.6,165.9,55.0,26.0,353.1,178.9
629,21.3408,325.6,166.0,55.0,26.0,353.1,179.0
630,21.3748,325.6,166.0,55.0,26.0,353.1,179.0
631,21.4087,325.5,166.1,55.0,26.0,353.0,179.1
632,21.4426,325.5,166.2,55.0,26.0,353.0,179.2
633,21.4766,325.5,166.2,55.0,26.0,353.0,179.2
634,21.5105,325.4,166.3,55.0,26.0,352.9,179.3
635,21.5444,325.4,166.3,55.0,26.0,352.9,179.3
636,21.5783,325.4,166.4,55.0,26.0,352.9,179.4
637,21.6123,325.4,166.4,55.0,26.0,352.9,179.4
638,21.6462,326.3,166.9,53.0,25.0,352.8,179.4
639,21.6801,326.3,167.0,53.0,25.0,352.8,179.5
640,21.7141,326.3,167.0,53.0,25.0,352.8,179.5
641,21.7480,326.2,167.0,53.0,25.0,352.7,179.5
642,21.7819,325.2,166.6,55.0,26.0,352.7,179.6
643,21.8158,326.2,167.1,53.0,25.0,352.7,179.6
644,21.8498,326.2,167.2,53.0,25.0,352.7,179.7
645,21.8837,326.2,167.2,53.0,25.0,352.7,179.7
646,21.9176,326.2,167.2,53.0,25.0,352.7,179.7
647,21.9516,326.2,167.2,53.0,25.0,352.7,179.7
648,21.9855,326.2,167.3,53.0,25.0,352.7,179.8
649,22.0194,326.2,167.3,53.0,25.0,352.7,179.8
650,22.0533,326.2,167.3,53.0,25.0,352.7,179.8
651,22.0873,326.1,167.4,53.0,25.0,352.6,179.9
652,22.1212,325.1,166.9,55.0,26.0,352.6,179.9
653,22.1551,325.1,167.0,55.0,26.0,352.6,180.0
654,22.1890,326.2,167.5,53.0,25.0,352.7,180.0
655,22.2230,326.2,167.6,53.0,25.0,352.7,180.1
656,22.2569,326.2,167.6,53.0,25.0,352.7,180.1
657,22.2908,325.2,167.2,55.0,26.0,352.7,180.2
658,22.3248,325.3,167.2,55.0,26.0,352.8,180.2
659,22.3587,325.4,167.3,55.0,26.0,352.9,180.3
660,22.3926,326.5,167.8,53.0,25.0,353.0,180.3
661,22.4265,326.5,167.9,53.0,25.0,353.0,180.4
662,22.4605,326.6,167.9,53.0,25.0,353.1,180.4
663,22.4944,326.7,168.0,53.0,25.0,353.2,180.5
664,22.5283,326.7,168.0,53.0,25.0,353.2,180.5
665,22.5623,326.8,168.1,53.0,25.0,353.3,180.6
666,22.5962,326.9,168.1,53.0,25.0,353.4,180.6
667,22.6301,327.0,168.2,53.0,25.0,353.5,180.7
668,22.6640,327.1,168.2,53.0,25.0,353.6,180.7
669,22.6980,327.2,168.2,53.0,25.0,353.7,180.7
